ClassName,GlobalRef,Global,GlobalBytesUsed,GlobalKB,GlobalMB,GlobalGB,HasGlobalMap,Status,Rows,HasLog,HasCSV,SizeBytes,SizeKB,SizeMB,SizeGB,Note,BaseGlobal
SITE.BBMALblCP,,,0.0,,,,False,OK,0.0,True,True,41.0,0.04,0.0,0.0,\Success\,nan
SITE.BBMAProductCode,,,0.0,,,,False,OK,8319.0,True,True,893359.0,872.42,0.852,0.000832,\Success\,nan
SITE.BBPatient,,,0.0,,,,False,OK,0.0,True,True,6.0,0.01,0.0,0.0,\Success\,nan
SITE.BBProductUtilizationView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.BBPtUnit,,,0.0,,,,False,OK,564028.0,True,True,47756511.0,46637.22,45.5442,0.044477,\Success\,nan
SITE.BBPtUnitView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.BBPurge,,,0.0,,,,False,OK,359859.0,True,True,24412902.0,23840.72,23.282,0.022736,\Success\,nan
SITE.BBPurgeCmt,,,0.0,,,,False,OK,0.0,True,True,16.0,0.02,0.0,0.0,\Success\,nan
SITE.BBRR,,,0.0,,,,False,OK,925087.0,True,True,60661638.0,59239.88,57.8514,0.056496,\Success\,nan
SITE.BBRRPHS,,,0.0,,,,False,OK,937533.0,True,True,20800637.0,20313.12,19.837,0.019372,\Success\,nan
SITE.BBRRPHSRS,,,0.0,,,,False,OK,3578702.0,True,True,51016730.0,49821.03,48.6533,0.047513,\Success\,nan
SITE.BBSlashUnit,,,0.0,,,,False,OK,16583.0,True,True,300240.0,293.2,0.2863,0.00028,\Success\,nan
SITE.BBStatusView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.BBTransHist,,,0.0,,,,False,OK,1102623.0,True,True,137852569.0,134621.65,131.4665,0.128385,\Success\,nan
SITE.BBTransfusedView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.BBUNACC,,,0.0,,,,False,OK,0.0,True,True,29.0,0.03,0.0,0.0,\Success\,nan
SITE.BBUNACCRS,,,0.0,,,,False,OK,0.0,True,True,91.0,0.09,0.0001,0.0,\Success\,nan
SITE.BBUnitDest,,,0.0,,,,False,OK,36951.0,True,True,457405.0,446.68,0.4362,0.000426,\Success\,nan
SITE.BBUnitHist,,,0.0,,,,False,OK,326651.0,True,True,33965311.0,33169.25,32.3918,0.031633,\Success\,nan
SITE.BBUnitIndex,,,0.0,,,,False,OK,476074.0,True,True,13077126.0,12770.63,12.4713,0.012179,\Success\,nan
SITE.BBUnitLoad,,,0.0,,,,False,OK,141423.0,True,True,27077345.0,26442.72,25.823,0.025218,\Success\,nan
SITE.BBUnitSupplierData,,,0.0,,,,False,OK,130016.0,True,True,2041789.0,1993.93,1.9472,0.001902,\Success\,nan
SITE.BBUnitTech,,,0.0,,,,False,OK,327784.0,True,True,7554309.0,7377.25,7.2044,0.007035,\Success\,nan
SITE.BBUnitTechData,,,0.0,,,,False,OK,141511.0,True,True,3267378.0,3190.8,3.116,0.003043,\Success\,nan
SITE.BBUnits,,,0.0,,,,False,OK,459762.0,True,True,8113605.0,7923.44,7.7377,0.007556,\Success\,nan
SITE.BBXMCnt,,,0.0,,,,False,OK,0.0,True,True,16.0,0.02,0.0,0.0,\Success\,nan
SITE.BLComponentTypeAdminFees,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.BLComponentTypeProcessing,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.BLComponentTypeVolumeFees,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.BLCrossmatchUnitFees,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.BLMicroMethodFees,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.BLOrderCodeFees,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.BLPhlebWkldFees,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.BLT61PDef,,,0.0,,,,False,OK,0.0,True,True,142.0,0.14,0.0001,0.0,\Success\,nan
SITE.BLT61Proc,,,0.0,,,,False,OK,0.0,True,True,569.0,0.56,0.0005,1e-06,\Success\,nan
SITE.BLT62DonUpd,,,0.0,,,,False,OK,0.0,True,True,195.0,0.19,0.0002,0.0,\Success\,nan
SITE.BLT7Observation,,,0.0,,,,False,OK,0.0,True,True,89.0,0.09,0.0001,0.0,\Success\,nan
SITE.BLT7Order,,,0.0,,,,False,OK,0.0,True,True,258.0,0.25,0.0002,0.0,\Success\,nan
SITE.BLT7Result,,,0.0,,,,False,OK,0.0,True,True,50.0,0.05,0.0,0.0,\Success\,nan
SITE.BLT7ResultText,,,0.0,,,,False,OK,0.0,True,True,27.0,0.03,0.0,0.0,\Success\,nan
SITE.BLT7Test,,,0.0,,,,False,OK,0.0,True,True,533.0,0.52,0.0005,0.0,\Success\,nan
SITE.BLT7TestReflex,,,0.0,,,,False,OK,0.0,True,True,95.0,0.09,0.0001,0.0,\Success\,nan
SITE.CBContactView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.CBOrder,,,0.0,,,,False,OK,1109.0,True,True,78064.0,76.23,0.0744,7.3e-05,\Success\,nan
SITE.CBPHResult,,,0.0,,,,False,OK,0.0,True,True,232.0,0.23,0.0002,0.0,\Success\,nan
SITE.CBPLABCodes,,,0.0,,,,False,OK,1248.0,True,True,52505.0,51.27,0.0501,4.9e-05,\Success\,nan
SITE.CBPhoneResultView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.CBResultView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.CBTIQCodes,,,0.0,,,,False,OK,0.0,True,True,43.0,0.04,0.0,0.0,\Success\,nan
SITE.CBTest,,,0.0,,,,False,OK,0.0,True,True,242.0,0.24,0.0002,0.0,\Success\,nan
SITE.CDBCMNTView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.CDBClientCallbackCmnt,,,0.0,,,,False,OK,0.0,True,True,27.0,0.03,0.0,0.0,\Success\,nan
SITE.CDBClientCmnt,,,0.0,,,,False,OK,0.0,True,True,32.0,0.03,0.0,0.0,\Success\,nan
SITE.CDBClientDestination,,,0.0,,,,False,OK,0.0,True,True,29.0,0.03,0.0,0.0,\Success\,nan
SITE.CDBClientHosp,,,0.0,,,,False,OK,0.0,True,True,33.0,0.03,0.0,0.0,\Success\,nan
SITE.CDBClientMktrep,,,0.0,,,,False,OK,0.0,True,True,21.0,0.02,0.0,0.0,\Success\,nan
SITE.CDBClientMktrepView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.CDBClientPhone,,,0.0,,,,False,OK,0.0,True,True,55.0,0.05,0.0001,0.0,\Success\,nan
SITE.CDBClientPhysician,,,0.0,,,,False,OK,0.0,True,True,30.0,0.03,0.0,0.0,\Success\,nan
SITE.CDBClientServices,,,0.0,,,,False,OK,0.0,True,True,36.0,0.04,0.0,0.0,\Success\,nan
SITE.CDBClientSpecialty,,,0.0,,,,False,OK,0.0,True,True,40.0,0.04,0.0,0.0,\Success\,nan
SITE.CDBClientTerritory,,,0.0,,,,False,OK,0.0,True,True,24.0,0.02,0.0,0.0,\Success\,nan
SITE.CDBClientTerritoryView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.CDBHospView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.CDBMaintMktrep,,,0.0,,,,False,OK,0.0,True,True,121.0,0.12,0.0001,0.0,\Success\,nan
SITE.CDBMaintMktrepTerritoryC0,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.CDBMaintMktrepTerritoryCl,,,0.0,,,,False,OK,0.0,True,True,57.0,0.06,0.0001,0.0,\Success\,nan
SITE.CDBMaintMktrepView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.CDBMaintService,,,0.0,,,,False,OK,0.0,True,True,76.0,0.07,0.0001,0.0,\Success\,nan
SITE.CDBMaintSpecialty,,,0.0,,,,False,OK,0.0,True,True,80.0,0.08,0.0001,0.0,\Success\,nan
SITE.CDBMaintTerritory,,,0.0,,,,False,OK,0.0,True,True,93.0,0.09,0.0001,0.0,\Success\,nan
SITE.CDBMaintTerritoryClient,,,0.0,,,,False,OK,0.0,True,True,29.0,0.03,0.0,0.0,\Success\,nan
SITE.CDBMaintTerritoryClientVi,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.CDBMaintTerritoryMktrep,,,0.0,,,,False,OK,0.0,True,True,20.0,0.02,0.0,0.0,\Success\,nan
SITE.CDBMaintTerritoryMktrepVi,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.CDBMaintTerritoryView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.CDBPhoneView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.CDBPhysicianView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.CDBRTEDestView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.CDBServiceView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.CDBServicesView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.CDBSpecialtyView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.CrossReferenceView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.DONAGConflict,,,0.0,,,,False,OK,0.0,True,True,13.0,0.01,0.0,0.0,\Success\,nan
SITE.DONBTC,,,0.0,,,,False,OK,180.0,True,True,3762.0,3.67,0.0036,4e-06,\Success\,nan
SITE.DONCROSSREF,,,0.0,,,,False,OK,0.0,True,True,49.0,0.05,0.0,0.0,\Success\,nan
SITE.DONCT,,,0.0,,,,False,OK,5.0,True,True,45.0,0.04,0.0,0.0,\Success\,nan
SITE.DONDup,,,0.0,,,,False,OK,0.0,True,True,8.0,0.01,0.0,0.0,\Success\,nan
SITE.DONGeneralData,,,0.0,,,,False,OK,0.0,True,True,327.0,0.32,0.0003,0.0,\Success\,nan
SITE.DONMiscE,,,0.0,,,,False,OK,0.0,True,True,26.0,0.03,0.0,0.0,\Success\,nan
SITE.DONMiscP,,,0.0,,,,False,OK,0.0,True,True,26.0,0.03,0.0,0.0,\Success\,nan
SITE.DONNoDup,,,0.0,,,,False,OK,0.0,True,True,86.0,0.08,0.0001,0.0,\Success\,nan
SITE.DONNoPDef,,,0.0,,,,False,OK,0.0,True,True,98.0,0.1,0.0001,0.0,\Success\,nan
SITE.DONORView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.DONPDef,,,0.0,,,,False,OK,0.0,True,True,164.0,0.16,0.0002,0.0,\Success\,nan
SITE.DONPtAGB,,,0.0,,,,False,OK,16.0,True,True,135.0,0.13,0.0001,0.0,\Success\,nan
SITE.DONPtUnAGAB,,,0.0,,,,False,OK,17.0,True,True,142.0,0.14,0.0001,0.0,\Success\,nan
SITE.DONTemp,,,0.0,,,,False,OK,0.0,True,True,52.0,0.05,0.0,0.0,\Success\,nan
SITE.DONTotalUnits,,,0.0,,,,False,OK,0.0,True,True,18.0,0.02,0.0,0.0,\Success\,nan
SITE.DONUNCrossRef,,,0.0,,,,False,OK,0.0,True,True,8.0,0.01,0.0,0.0,\Success\,nan
SITE.DONUnacDef,,,0.0,,,,False,OK,0.0,True,True,62.0,0.06,0.0001,0.0,\Success\,nan
SITE.DoctorReport,,,0.0,,,,False,OK,0.0,True,True,135.0,0.13,0.0001,0.0,\Success\,nan
SITE.DoctorReportView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.DonMisc,,,0.0,,,,False,OK,0.0,True,True,23.0,0.02,0.0,0.0,\Success\,nan
SITE.DonorProcedure,,,0.0,,,,False,OK,0.0,True,True,459.0,0.45,0.0004,0.0,\Success\,nan
SITE.FeeSchedule,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.GLACCView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.GLARKAdmit,,,0.0,,,,False,OK,8871869.0,True,True,1024623114.0,1000608.51,977.1567,0.954255,\Success\,nan
SITE.GLARKCollect,,,0.0,,,,False,OK,21444561.0,True,True,2182422161.0,2131271.64,2081.32,2.032539,\Success\,nan
SITE.GLARKHosp,,,0.0,,,,False,OK,934988.0,True,True,33217115.0,32438.59,31.6783,0.030936,\Success\,nan
SITE.GLARKIDXCOLL,,,0.0,,,,False,OK,21442808.0,True,True,2347220939.0,2292207.95,2238.4843,2.18602,\Success\,nan
SITE.GLARKIDXCOLLView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.GLARKObs,,,0.0,,,,False,OK,260114602.0,True,True,2080917149.0,2032145.65,1984.5172,1.938005,\Success\,nan
SITE.GLARKOrder,,,0.0,,,,False,OK,51358610.0,True,True,5450636371.0,5322887.08,5198.1319,5.076301,\Success\,nan
SITE.GLARKPatient,,,0.0,,,,False,OK,934998.0,True,True,283252102.0,276613.38,270.1303,0.263799,\Success\,nan
SITE.GLARKResHist,,,0.0,,,,False,OK,0.0,True,True,340.0,0.33,0.0003,0.0,\Success\,nan
SITE.GLARKResult,,,0.0,,,,False,OK,299137270.0,True,True,5424247853.0,5297117.04,5172.9659,5.051724,\Success\,nan
SITE.GLARKResultsView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.GLARKSpecimen,,,0.0,,,,False,OK,20885637.0,True,True,5739837152.0,5605309.72,5473.9353,5.34564,\Success\,nan
SITE.GLARKTest,,,0.0,,,,False,OK,278977382.0,True,True,6294411869.0,6146886.59,6002.8189,5.862128,\Success\,nan
SITE.GLARKVisit,,,0.0,,,,False,OK,9641086.0,True,True,953580194.0,931230.66,909.4049,0.888091,\Success\,nan
SITE.GLAccessionCntrlData,,,0.0,,,,False,OK,26.0,True,True,965.0,0.94,0.0009,1e-06,\Success\,nan
SITE.GLAccessionHistView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.GLAccessionSpecData,,,0.0,,,,False,OK,16412.0,True,True,1599642.0,1562.15,1.5255,0.00149,\Success\,nan
SITE.GLAccessionView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.GLAdmit,,,0.0,,,,False,OK,0.0,True,True,407.0,0.4,0.0004,0.0,\Success\,nan
SITE.GLClient,,,0.0,,,,False,OK,0.0,True,True,12.0,0.01,0.0,0.0,\Success\,nan
SITE.GLClientInterest,,,0.0,,,,False,OK,0.0,True,True,13.0,0.01,0.0,0.0,\Success\,nan
SITE.GLClientView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.GLClinValQueue,,,0.0,,,,False,OK,0.0,True,True,220.0,0.21,0.0002,0.0,\Success\,nan
SITE.GLClinValQueueHistory,,,0.0,,,,False,OK,0.0,True,True,317.0,0.31,0.0003,0.0,\Success\,nan
SITE.GLCollect,,,0.0,,,,False,OK,0.0,True,True,659.0,0.64,0.0006,1e-06,\Success\,nan
SITE.GLCollectedOrdersChild,,,0.0,,,,False,OK,0.0,True,True,144.0,0.14,0.0001,0.0,\Success\,nan
SITE.GLCollectedOrdersParent,,,0.0,,,,False,OK,0.0,True,True,14.0,0.01,0.0,0.0,\Success\,nan
SITE.GLCommentData,,,0.0,,,,False,OK,62896199.0,True,True,1229301740.0,1200489.98,1172.3535,1.144876,\Success\,nan
SITE.GLCommentPTR,,,0.0,,,,False,OK,46700494.0,True,True,638905643.0,623931.29,609.3079,0.595027,\Success\,nan
SITE.GLCommentText,,,0.0,,,,False,OK,24062303.0,True,True,806100893.0,787207.9,768.7577,0.75074,\Success\,nan
SITE.GLHosp,,,0.0,,,,False,OK,0.0,True,True,49.0,0.05,0.0,0.0,\Success\,nan
SITE.GLORDView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.GLORDXMJ,,,0.0,,,,False,OK,324.0,True,True,2246.0,2.19,0.0021,2e-06,\Success\,nan
SITE.GLORDXMJView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.GLObs,,,0.0,,,,False,OK,0.0,True,True,27.0,0.03,0.0,0.0,\Success\,nan
SITE.GLOrder,,,0.0,,,,False,OK,0.0,True,True,1788.0,1.75,0.0017,2e-06,\Success\,nan
SITE.GLPATView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.GLPatient,,,0.0,,,,False,OK,0.0,True,True,1413.0,1.38,0.0013,1e-06,\Success\,nan
SITE.GLPatientView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.GLRESULTVIEW,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.GLRESView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.GLResHist,,,0.0,,,,False,OK,0.0,True,True,869.0,0.85,0.0008,1e-06,\Success\,nan
SITE.GLResult,,,0.0,,,,False,OK,0.0,True,True,112.0,0.11,0.0001,0.0,\Success\,nan
SITE.GLResultText,,,0.0,,,,False,OK,0.0,True,True,22.0,0.02,0.0,0.0,\Success\,nan
SITE.GLSpecimen,,,0.0,,,,False,OK,0.0,True,True,825.0,0.81,0.0008,1e-06,\Success\,nan
SITE.GLTest,,,0.0,,,,False,OK,0.0,True,True,701.0,0.68,0.0007,1e-06,\Success\,nan
SITE.GLTestContainer,,,0.0,,,,False,OK,0.0,True,True,31.0,0.03,0.0,0.0,\Success\,nan
SITE.GLTstCont,,,0.0,,,,False,OK,0.0,True,True,60.0,0.06,0.0001,0.0,\Success\,nan
SITE.GLVisit,,,0.0,,,,False,OK,0.0,True,True,273.0,0.27,0.0003,0.0,\Success\,nan
SITE.IDXBT,,,0.0,,,,False,OK,0.0,True,True,171.0,0.17,0.0002,0.0,\Success\,nan
SITE.IDXBTView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.IDXCHILD,,,0.0,,,,False,OK,0.0,True,True,54.0,0.05,0.0001,0.0,\Success\,nan
SITE.IDXCrossRef,,,0.0,,,,False,OK,0.0,True,True,72.0,0.07,0.0001,0.0,\Success\,nan
SITE.IDXGLView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.IDXPARENT,,,0.0,,,,False,OK,0.0,True,True,14.0,0.01,0.0,0.0,\Success\,nan
SITE.IDXVIEW,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.LTN25,,,0.0,,,,False,OK,0.0,True,True,88.0,0.09,0.0001,0.0,\Success\,nan
SITE.LTN25BPFUnitsView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.LTN28Patient,,,0.0,,,,False,OK,0.0,True,True,167.0,0.16,0.0002,0.0,\Success\,nan
SITE.LTN5AN,,,0.0,,,,False,OK,0.0,True,True,927.0,0.91,0.0009,1e-06,\Success\,nan
SITE.LTN5ANBat,,,0.0,,,,False,OK,0.0,True,True,1489.0,1.45,0.0014,1e-06,\Success\,nan
SITE.LTN5ANClientInt,,,0.0,,,,False,OK,0.0,True,True,42.0,0.04,0.0,0.0,\Success\,nan
SITE.LTN5ANIntVector,,,0.0,,,,False,OK,0.0,True,True,44.0,0.04,0.0,0.0,\Success\,nan
SITE.LTN5ANOCDetail,,,0.0,,,,False,OK,0.0,True,True,176.0,0.17,0.0002,0.0,\Success\,nan
SITE.LTN5ANPYDetail,,,0.0,,,,False,OK,0.0,True,True,58.0,0.06,0.0001,0.0,\Success\,nan
SITE.LTN5ANTest,,,0.0,,,,False,OK,0.0,True,True,34.0,0.03,0.0,0.0,\Success\,nan
SITE.LTN5AccBattView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.LTN5AccessionView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.LTN5BatteryView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.LTN5GLView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.LTN5Order,,,0.0,,,,False,OK,0.0,True,True,955.0,0.93,0.0009,1e-06,\Success\,nan
SITE.LTN61PDef,,,0.0,,,,False,OK,0.0,True,True,152.0,0.15,0.0001,0.0,\Success\,nan
SITE.LTN61Proc,,,0.0,,,,False,OK,0.0,True,True,569.0,0.56,0.0005,1e-06,\Success\,nan
SITE.LTN62DonUpd,,,0.0,,,,False,OK,0.0,True,True,195.0,0.19,0.0002,0.0,\Success\,nan
SITE.LTN7GLVIEW,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.LTN7GLabView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.LTN7Observation,,,0.0,,,,False,OK,0.0,True,True,89.0,0.09,0.0001,0.0,\Success\,nan
SITE.LTN7Order,,,0.0,,,,False,OK,0.0,True,True,1007.0,0.98,0.001,1e-06,\Success\,nan
SITE.LTN7OrderComment,,,0.0,,,,False,OK,0.0,True,True,57.0,0.06,0.0001,0.0,\Success\,nan
SITE.LTN7Result,,,0.0,,,,False,OK,0.0,True,True,98.0,0.1,0.0001,0.0,\Success\,nan
SITE.LTN7ResultText,,,0.0,,,,False,OK,0.0,True,True,27.0,0.03,0.0,0.0,\Success\,nan
SITE.LTN7ResultView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.LTN7Test,,,0.0,,,,False,OK,0.0,True,True,573.0,0.56,0.0005,1e-06,\Success\,nan
SITE.LTN7TestReflex,,,0.0,,,,False,OK,0.0,True,True,72.0,0.07,0.0001,0.0,\Success\,nan
SITE.LTN8AN,,,0.0,,,,False,OK,0.0,True,True,207.0,0.2,0.0002,0.0,\Success\,nan
SITE.LTN8BTView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.LTN8Bat,,,0.0,,,,False,OK,0.0,True,True,181.0,0.18,0.0002,0.0,\Success\,nan
SITE.LTN8GLView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.LTN8GLabView,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.LTN8View,,,0.0,,,,False,SKIPPED,0.0,True,False,0.0,,,,\No scalar properties to export\,nan
SITE.MABLCTAdmin,,,0.0,,,,False,OK,30.0,True,True,1624.0,1.59,0.0015,2e-06,\Success\,nan
SITE.MABLCTProc,,,0.0,,,,False,OK,956.0,True,True,53824.0,52.56,0.0513,5e-05,\Success\,nan
SITE.MABLCTVol,,,0.0,,,,False,OK,986.0,True,True,59286.0,57.9,0.0565,5.5e-05,\Success\,nan
SITE.MABLCrossMatchUn,,,0.0,,,,False,OK,50.0,True,True,2489.0,2.43,0.0024,2e-06,\Success\,nan
SITE.MABLFeeSchedules,,,0.0,,,,False,OK,27.0,True,True,2765.0,2.7,0.0026,3e-06,\Success\,nan
SITE.MABLMicroMethod,,,0.0,,,,False,OK,175.0,True,True,9921.0,9.69,0.0095,9e-06,\Success\,nan
SITE.MABLOptionTypes,,,0.0,,,,False,OK,1.0,True,True,45.0,0.04,0.0,0.0,\Success\,nan
SITE.MABLOrderCodeFees,,,0.0,,,,False,OK,62403.0,True,True,3580064.0,3496.16,3.4142,0.003334,\Success\,nan
SITE.MABLPhlebWkld,,,0.0,,,,False,OK,131.0,True,True,6749.0,6.59,0.0064,6e-06,\Success\,nan
SITE.MABLSpecBillFields,,,0.0,,,,False,OK,11.0,True,True,263.0,0.26,0.0003,0.0,\Success\,nan
SITE.MABLSpecialBillGrps,,,0.0,,,,False,OK,2221.0,True,True,94844.0,92.62,0.0905,8.8e-05,\Success\,nan
SITE.MABTCAP,,,0.0,,,,False,OK,882.0,True,True,24174.0,23.61,0.0231,2.3e-05,\Success\,nan
SITE.MABTCumHdr,,,0.0,,,,False,OK,9327.0,True,True,505458.0,493.61,0.482,0.000471,\Success\,nan
SITE.MABTHP,,,0.0,,,,False,OK,8380.0,True,True,43213.0,42.2,0.0412,4e-05,\Success\,nan
SITE.MABTLC,,,0.0,,,,False,OK,0.0,True,True,16.0,0.02,0.0,0.0,\Success\,nan
SITE.MABTLR,,,0.0,,,,False,OK,0.0,True,True,16.0,0.02,0.0,0.0,\Success\,nan
SITE.MABTRes,,,0.0,,,,False,OK,14464.0,True,True,235266.0,229.75,0.2244,0.000219,\Success\,nan
SITE.MABTTST,,,0.0,,,,False,OK,14597.0,True,True,512056.0,500.05,0.4883,0.000477,\Success\,nan
SITE.MABTText,,,0.0,,,,False,OK,17245.0,True,True,905152.0,883.94,0.8632,0.000843,\Success\,nan
SITE.MABatTst,,,0.0,,,,False,OK,11339.0,True,True,178394.0,174.21,0.1701,0.000166,\Success\,nan
